0,charm-cinder-infinidat,openstack/charm-cinder-infinidat,572776914,0,0,0,0
486,python-dracclient,openstack/python-dracclient,40425771,127,0,0,0
487,storlets,openstack/storlets,40209213,293,0,0,0
488,freezer-api,openstack/freezer-api,40181324,249,0,0,0
489,xstatic-roboto-fontface,openstack/xstatic-roboto-fontface,39981482,178,0,0,0
490,xstatic-mdi,openstack/xstatic-mdi,39981475,28,0,0,0
491,monasca-log-api,openstack/monasca-log-api,39969726,2,0,0,0
492,xstatic-bootswatch,openstack/xstatic-bootswatch,39913370,145,0,0,0
493,rpm-packaging-tools,openstack/rpm-packaging-tools,39628274,10,0,0,0
494,rpm-packaging,openstack/rpm-packaging,39628268,466,0,0,0
495,puppet-mistral,openstack/puppet-mistral,39628214,172,25,0.145348837,1
496,devstack-plugin-amqp1,openstack/devstack-plugin-amqp1,39094557,8,0,0,0
497,kuryr,openstack/kuryr,39091612,109,0,0,0
498,eslint-config-openstack,openstack/eslint-config-openstack,38777402,27,0,0,0
499,xstatic-angular-gettext,openstack/xstatic-angular-gettext,38709650,12,0,0,0
500,releases,openstack/releases,38423570,4698,0,0,0
501,aodh,openstack/aodh,38210615,286,0,0,0
502,puppet-openstack-integration,openstack/puppet-openstack-integration,37940051,107,51,0.476635514,1
503,designate-dashboard,openstack/designate-dashboard,37675467,129,0,0,0
504,magnum-ui,openstack/magnum-ui,37671011,220,0,0,0
505,puppet-zaqar,openstack/puppet-zaqar,37621969,152,28,0.184210526,1
506,networking-sfc,openstack/networking-sfc,37615864,250,0,0,0
507,manila-image-elements,openstack/manila-image-elements,37615820,81,0,0,0
508,puppet-openstack-cookiecutter,openstack/puppet-openstack-cookiecutter,37607373,55,14,0.254545455,1
509,python-ironic-inspector-client,openstack/python-ironic-inspector-client,37602457,90,0,0,0
510,oslo.reports,openstack/oslo.reports,37203188,78,0,0,0
511,tacker-horizon,openstack/tacker-horizon,36959178,144,0,0,0
512,automaton,openstack/automaton,36958891,54,0,0,0
513,futurist,openstack/futurist,36693774,57,0,0,0
514,python-watcherclient,openstack/python-watcherclient,36488036,97,0,0,0
515,oslo.service,openstack/oslo.service,36415608,94,0,0,0
516,project-team-guide,openstack/project-team-guide,36414623,44,0,0,0
517,watcher,openstack/watcher,35901539,847,0,0,0
518,bifrost,openstack/bifrost,35511563,534,0,0,0
519,manila-ui,openstack/manila-ui,34835930,510,0,0,0
520,keystoneauth,openstack/keystoneauth,34791840,267,0,0,0
521,oslo.cache,openstack/oslo.cache,34294283,108,0,0,0
522,tripleo-common,openstack/tripleo-common,33671980,582,0,0,0
523,os-testr,openstack/os-testr,33273922,52,0,0,0
524,python-senlinclient,openstack/python-senlinclient,32597619,131,0,0,0
525,compute-hyperv,openstack/compute-hyperv,32597422,125,0,0,0
526,devstack-plugin-cookiecutter,openstack/devstack-plugin-cookiecutter,32481828,8,0,0,0
527,senlin,openstack/senlin,32337782,946,0,0,0
528,openstack-ansible-specs,openstack/openstack-ansible-specs,32324973,99,0,0,0
529,networking-bagpipe,openstack/networking-bagpipe,32100086,265,0,0,0
530,ironic-lib,openstack/ironic-lib,31645005,68,0,0,0
531,networking-ovn,openstack/networking-ovn,31228084,2,0,0,0
532,networking-bgpvpn,openstack/networking-bgpvpn,31228058,264,0,0,0
533,xstatic-magic-search,openstack/xstatic-magic-search,30876219,12,0,0,0
534,os-brick,openstack/os-brick,30860645,245,0,0,0
535,networking-midonet,openstack/networking-midonet,30764279,2,0,0,0
536,puppet-murano,openstack/puppet-murano,30752823,170,24,0.141176471,1
537,networking-hyperv,openstack/networking-hyperv,30607404,94,0,0,0
538,oslo.versionedobjects,openstack/oslo.versionedobjects,30554886,71,0,0,0
539,puppet-tripleo,openstack/puppet-tripleo,30399112,680,208,0.305882353,1
540,nova-powervm,openstack/nova-powervm,30193424,158,0,0,0
541,networking-powervm,openstack/networking-powervm,30193395,84,0,0,0
542,ceilometer-powervm,openstack/ceilometer-powervm,30193274,61,0,0,0
543,openstackdocstheme,openstack/openstackdocstheme,30191953,179,0,0,0
544,ceilometermiddleware,openstack/ceilometermiddleware,30038772,49,0,0,0
545,xstatic-angular-lrdragndrop,openstack/xstatic-angular-lrdragndrop,29709706,10,0,0,0
546,oslo.policy,openstack/oslo.policy,29485716,122,0,0,0
547,xstatic-angular-smart-table,openstack/xstatic-angular-smart-table,29374791,12,0,0,0
548,debtcollector,openstack/debtcollector,29374534,51,0,0,0
549,shade,openstack/shade,28934135,343,0,0,0
550,puppet-gnocchi,openstack/puppet-gnocchi,28822077,210,28,0.133333333,1
551,cookbook-openstack-bare-metal,openstack/cookbook-openstack-bare-metal,28820289,28,0,0,0
552,castellan,openstack/castellan,27554802,128,0,0,0
553,networking-odl,openstack/networking-odl,27492790,334,0,0,0
554,neutron-vpnaas,openstack/neutron-vpnaas,27489982,217,0,0,0
555,neutron-fwaas,openstack/neutron-fwaas,27489947,289,0,0,0
556,openstack-ansible,openstack/openstack-ansible,27195864,1694,0,0,0
557,python-magnumclient,openstack/python-magnumclient,26884257,120,0,0,0
558,ossa,openstack/ossa,26631344,201,0,0,0
559,yaql,openstack/yaql,26609967,91,0,0,0
560,murano-specs,openstack/murano-specs,26603745,78,0,0,0
561,ironic-inspector,openstack/ironic-inspector,26600780,420,0,0,0
562,oslo.context,openstack/oslo.context,26599560,61,0,0,0
563,magnum,openstack/magnum,26314357,1053,0,0,0
564,api-sig,openstack/api-sig,25545679,59,0,0,0
565,tripleo-puppet-elements,openstack/tripleo-puppet-elements,24685539,91,0,0,0
566,kolla,openstack/kolla,24681398,998,0,0,0
567,project-config,openstack/project-config,24462046,1031,0,0,0
568,puppet-manila,openstack/puppet-manila,24437421,320,56,0.175,1
569,os-client-config,openstack/os-client-config,24430137,83,0,0,0
570,monasca-statsd,openstack/monasca-statsd,24351170,29,0,0,0
571,python-manilaclient,openstack/python-manilaclient,24245260,385,0,0,0
572,manila,openstack/manila,24245238,1871,0,0,0
573,ha-guide,openstack/ha-guide,24231977,42,0,0,0
574,trove-specs,openstack/trove-specs,24198185,103,0,0,0
575,os-net-config,openstack/os-net-config,24068403,132,0,0,0
576,oslo.log,openstack/oslo.log,23440444,122,0,0,0
577,xstatic-font-awesome,openstack/xstatic-font-awesome,23159762,46,0,0,0
578,xstatic-angular-bootstrap,openstack/xstatic-angular-bootstrap,23159300,12,0,0,0
579,python-cloudkittyclient,openstack/python-cloudkittyclient,23157771,136,0,0,0
580,cloudkitty-dashboard,openstack/cloudkitty-dashboard,23157716,145,0,0,0
581,oslo.concurrency,openstack/oslo.concurrency,22996654,73,0,0,0
582,oslo.middleware,openstack/oslo.middleware,22489894,93,0,0,0
583,oslo.serialization,openstack/oslo.serialization,22484954,58,0,0,0
584,murano-apps,openstack/murano-apps,22343632,292,0,0,0
585,freezer,openstack/freezer,22343174,215,0,0,0
586,openstack-chef-specs,openstack/openstack-chef-specs,22098552,62,0,0,0
587,glance_store,openstack/glance_store,21909965,169,0,0,0
588,monasca-ui,openstack/monasca-ui,21861645,130,0,0,0
589,monasca-thresh,openstack/monasca-thresh,21861636,99,0,0,0
590,monasca-persister,openstack/monasca-persister,21861612,172,0,0,0
591,monasca-notification,openstack/monasca-notification,21861596,111,0,0,0
592,monasca-common,openstack/monasca-common,21861588,274,0,0,0
593,monasca-ceilometer,openstack/monasca-ceilometer,21861575,2,0,0,0
594,monasca-api,openstack/monasca-api,21861570,528,0,0,0
595,monasca-agent,openstack/monasca-agent,21861526,479,0,0,0
596,oslo.utils,openstack/oslo.utils,21733715,124,0,0,0
597,xstatic-spin,openstack/xstatic-spin,21616214,11,0,0,0
598,xstatic-rickshaw,openstack/xstatic-rickshaw,21616207,11,0,0,0
599,xstatic-jsencrypt,openstack/xstatic-jsencrypt,21616200,11,0,0,0
600,xstatic-jquery.tablesorter,openstack/xstatic-jquery.tablesorter,21616192,10,0,0,0
601,xstatic-jquery.quicksearch,openstack/xstatic-jquery.quicksearch,21616187,10,0,0,0
602,xstatic-jquery-migrate,openstack/xstatic-jquery-migrate,21616166,11,0,0,0
603,xstatic-jasmine,openstack/xstatic-jasmine,21616160,17,0,0,0
604,xstatic-hogan,openstack/xstatic-hogan,21616154,10,0,0,0
605,xstatic-d3,openstack/xstatic-d3,21616150,11,0,0,0
606,xstatic-bootstrap-scss,openstack/xstatic-bootstrap-scss,21616146,105,0,0,0
607,xstatic-bootstrap-datepicker,openstack/xstatic-bootstrap-datepicker,21616134,76,0,0,0
608,xstatic-angular,openstack/xstatic-angular,21616113,28,0,0,0
609,neutron-specs,openstack/neutron-specs,21570587,327,0,0,0
610,puppet-trove,openstack/puppet-trove,21490466,203,22,0.108374384,0
611,python-designateclient,openstack/python-designateclient,21305998,132,0,0,0
612,designate-specs,openstack/designate-specs,21305974,44,0,0,0
613,designate,openstack/designate,21305972,887,0,0,0
614,tacker-specs,openstack/tacker-specs,21259955,132,0,0,0
615,tacker,openstack/tacker,21259951,2625,0,0,0
616,python-tackerclient,openstack/python-tackerclient,21259946,236,0,0,0
617,zaqar-specs,openstack/zaqar-specs,21220874,81,0,0,0
618,python-monascaclient,openstack/python-monascaclient,21217046,71,0,0,0
619,ec2-api,openstack/ec2-api,21215546,171,0,0,0
620,puppet-openstack_extras,openstack/puppet-openstack_extras,21215026,91,7,0.076923077,0
621,keystonemiddleware,openstack/keystonemiddleware,21174500,145,0,0,0
622,devstack-vagrant,openstack/devstack-vagrant,21163556,21,8,0.380952381,1
623,octavia,openstack/octavia,21018188,1455,0,0,0
624,puppet-openstacklib,openstack/puppet-openstacklib,20974636,164,16,0.097560976,0
625,solum-specs,openstack/solum-specs,20881275,25,0,0,0
626,cookbook-openstack-client,openstack/cookbook-openstack-client,20880575,31,0,0,0
627,training-guides,openstack/training-guides,20709578,224,0,0,0
628,osprofiler,openstack/osprofiler,20646359,107,0,0,0
629,barbican-specs,openstack/barbican-specs,20532386,59,0,0,0
630,dib-utils,openstack/dib-utils,20527343,18,0,0,0
631,sahara-specs,openstack/sahara-specs,20331997,163,0,0,0
632,python-barbicanclient,openstack/python-barbicanclient,20115730,101,0,0,0
633,barbican,openstack/barbican,20115712,476,0,0,0
634,openstack-chef,openstack/openstack-chef,20115697,210,0,0,0
635,puppet-openstack-specs,openstack/puppet-openstack-specs,20042636,2,0,0,0
636,cloudkitty,openstack/cloudkitty,20042606,493,0,0,0
637,telemetry-specs,openstack/telemetry-specs,20042589,106,0,0,0
638,security-doc,openstack/security-doc,20042586,278,0,0,0
639,heat-specs,openstack/heat-specs,20042568,186,0,0,0
640,keystone-specs,openstack/keystone-specs,20042556,159,0,0,0
641,ironic-specs,openstack/ironic-specs,20042545,373,0,0,0
642,mistral-dashboard,openstack/mistral-dashboard,19993179,162,0,0,0
643,cinder-specs,openstack/cinder-specs,19627096,220,0,0,0
644,oslo-specs,openstack/oslo-specs,19622631,113,0,0,0
645,glance-specs,openstack/glance-specs,19585430,302,0,0,0
646,oslo.i18n,openstack/oslo.i18n,19505011,77,0,0,0
647,tripleo-specs,openstack/tripleo-specs,19363666,154,0,0,0
648,bashate,openstack/bashate,19329687,68,0,0,0
649,oslo.db,openstack/oslo.db,19316610,132,0,0,0
650,solum-dashboard,openstack/solum-dashboard,19249505,73,0,0,0
651,specs-cookiecutter,openstack/specs-cookiecutter,18450297,25,0,0,0
652,ironic-python-agent,openstack/ironic-python-agent,17993953,408,0,0,0
653,qa-specs,openstack/qa-specs,17763331,63,0,0,0
654,nova-specs,openstack/nova-specs,17763330,918,0,0,0
655,heat-translator,openstack/heat-translator,17302921,324,0,0,0
656,bugdaystats,openstack/bugdaystats,17302719,24,0,0,0
657,cookbook-openstack-integration-test,openstack/cookbook-openstack-integration-test,17110192,29,0,0,0
658,oslo.vmware,openstack/oslo.vmware,16921371,126,0,0,0
659,oslotest,openstack/oslotest,16921359,75,0,0,0
660,oslo-cookiecutter,openstack/oslo-cookiecutter,16704921,40,0,0,0
661,taskflow,openstack/taskflow,16626961,319,0,0,0
662,stevedore,openstack/stevedore,16626958,98,0,0,0
663,pycadf,openstack/pycadf,16626957,81,0,0,0
664,cliff,openstack/cliff,16626954,90,0,0,0
665,openstacksdk,openstack/openstacksdk,16223378,1769,0,0,0
666,mistral-extra,openstack/mistral-extra,15981419,96,0,0,0
667,python-mistralclient,openstack/python-mistralclient,15885891,168,0,0,0
668,puppet-ironic,openstack/puppet-ironic,14939665,432,63,0.145833333,1
669,blazar-nova,openstack/blazar-nova,14909740,34,0,0,0
670,tooz,openstack/tooz,14909684,109,0,0,0
671,openstack-doc-tools,openstack/openstack-doc-tools,14909370,71,0,0,0
672,oslo.rootwrap,openstack/oslo.rootwrap,14725429,55,0,0,0
673,python-solumclient,openstack/python-solumclient,14417290,80,0,0,0
674,solum,openstack/solum,13968333,585,0,0,0
675,mistral,openstack/mistral,13968255,712,0,0,0
676,puppet-designate,openstack/puppet-designate,13956683,269,43,0.159851301,1
677,openstack,openstack/openstack,13839311,5,0,0,0
678,puppet-ceph,openstack/puppet-ceph,13693408,140,32,0.228571429,1
679,puppet-vswitch,openstack/puppet-vswitch,13513045,93,4,0.043010753,0
680,swift-bench,openstack/swift-bench,13485961,25,0,0,0
681,sahara-image-elements,openstack/sahara-image-elements,13348308,194,0,0,0
682,sahara-extra,openstack/sahara-extra,13348306,134,0,0,0
683,sahara-dashboard,openstack/sahara-dashboard,13348305,333,0,0,0
684,python-saharaclient,openstack/python-saharaclient,13348303,178,0,0,0
685,sahara,openstack/sahara,13348302,975,0,0,0
686,python-zaqarclient,openstack/python-zaqarclient,12833305,168,0,0,0
687,zaqar,openstack/zaqar,12833284,582,0,0,0
688,python-blazarclient,openstack/python-blazarclient,12708370,71,0,0,0
689,cookiecutter,openstack/cookiecutter,12707368,54,0,0,0
690,rally,openstack/rally,12645326,623,0,0,0
691,puppet-sahara,openstack/puppet-sahara,12575812,184,20,0.108695652,0
692,governance,openstack/governance,12490186,224,0,0,0
693,puppet-neutron,openstack/puppet-neutron,12188917,669,67,0.100149477,0
694,os-refresh-config,openstack/os-refresh-config,12188912,21,0,0,0
695,os-collect-config,openstack/os-collect-config,12188911,45,0,0,0
696,os-apply-config,openstack/os-apply-config,12188909,43,0,0,0
697,tripleo-image-elements,openstack/tripleo-image-elements,12188903,130,0,0,0
698,tripleo-heat-templates,openstack/tripleo-heat-templates,12188902,1789,0,0,0
699,diskimage-builder,openstack/diskimage-builder,12188901,1116,0,0,0
700,heat-cfnclient,openstack/heat-cfnclient,12067804,51,0,0,0
701,puppet-heat,openstack/puppet-heat,11843027,268,49,0.182835821,1
702,tripleo-ci,openstack/tripleo-ci,11573913,184,0,0,0
703,oslo.messaging,openstack/oslo.messaging,11074116,191,0,0,0
704,reviewstats,openstack/reviewstats,11074086,95,0,0,0
705,trove,openstack/trove,10698586,1107,0,0,0
706,python-troveclient,openstack/python-troveclient,10698584,272,0,0,0
707,keystone,openstack/keystone,10384993,1445,0,0,0
708,operations-guide,openstack/operations-guide,10293242,85,0,0,0
709,puppet-tempest,openstack/puppet-tempest,10258753,121,5,0.041322314,0
710,cookbook-openstack-orchestration,openstack/cookbook-openstack-orchestration,10224886,33,0,0,0
711,openstack-chef-repo,openstack/openstack-chef-repo,10224880,2,0,0,0
712,cookbook-openstack-ops-messaging,openstack/cookbook-openstack-ops-messaging,10145814,17,0,0,0
713,cookbook-openstack-ops-database,openstack/cookbook-openstack-ops-database,10145812,30,0,0,0
714,puppet-ceilometer,openstack/puppet-ceilometer,10144326,223,16,0.071748879,0
715,python-ironicclient,openstack/python-ironicclient,10066304,313,0,0,0
716,ironic,openstack/ironic,10066301,2131,0,0,0
717,python-muranoclient,openstack/python-muranoclient,9971868,174,0,0,0
718,murano-dashboard,openstack/murano-dashboard,9971857,335,0,0,0
719,murano,openstack/murano,9971852,1006,0,0,0
720,murano-agent,openstack/murano-agent,9971850,126,0,0,0
721,cookbook-openstack-telemetry,openstack/cookbook-openstack-telemetry,9944842,48,0,0,0
722,cookbook-openstack-dashboard,openstack/cookbook-openstack-dashboard,9944840,30,0,0,0
723,cookbook-openstack-block-storage,openstack/cookbook-openstack-block-storage,9944837,36,0,0,0
724,cookbook-openstack-network,openstack/cookbook-openstack-network,9944829,56,0,0,0
725,cookbook-openstack-image,openstack/cookbook-openstack-image,9944828,31,0,0,0
726,cookbook-openstack-identity,openstack/cookbook-openstack-identity,9944827,32,0,0,0
727,cookbook-openstack-compute,openstack/cookbook-openstack-compute,9943921,69,0,0,0
728,cookbook-openstack-common,openstack/cookbook-openstack-common,9943918,57,0,0,0
729,heat-templates,openstack/heat-templates,9676923,269,1,0.003717472,0
730,puppet-swift,openstack/puppet-swift,9228026,403,87,0.215880893,1
731,puppet-nova,openstack/puppet-nova,9228014,730,87,0.119178082,1
732,puppet-keystone,openstack/puppet-keystone,9228010,369,40,0.108401084,0
733,puppet-horizon,openstack/puppet-horizon,9228004,147,11,0.074829932,0
734,puppet-glance,openstack/puppet-glance,9228000,316,45,0.142405063,1
735,puppet-cinder,openstack/puppet-cinder,9227997,445,70,0.157303371,1
736,hacking,openstack/hacking,9040482,63,0,0,0
737,blazar,openstack/blazar,8954261,367,0,0,0
738,grenade,openstack/grenade,8785771,88,0,0,0
739,heat-cfntools,openstack/heat-cfntools,8612581,38,0,0,0
740,oslo.config,openstack/oslo.config,7877913,118,0,0,0
741,reviewday,openstack/reviewday,7546628,41,0,0,0
742,nose-html-output,openstack/nose-html-output,7193317,13,0,0,0
743,devstack-gate,openstack/devstack-gate,7193108,53,0,0,0
744,python-heatclient,openstack/python-heatclient,6970005,152,0,0,0
745,heat,openstack/heat,6970004,1329,0,0,0
746,cinder,openstack/cinder,6929734,3293,0,0,0
747,ceilometer,openstack/ceilometer,6642735,510,0,0,0
748,api-site,openstack/api-site,5955967,47,0,0,0
749,requirements,openstack/requirements,5320283,90,0,0,0
750,pbr,openstack/pbr,5006506,111,0,0,0
751,python-cinderclient,openstack/python-cinderclient,4868375,231,0,0,0
752,python-swiftclient,openstack/python-swiftclient,4393696,95,0,0,0
753,python-openstackclient,openstack/python-openstackclient,4170310,1255,0,0,0
754,python-glanceclient,openstack/python-glanceclient,3857123,164,0,0,0
755,openstack-planet,openstack/openstack-planet,3312696,4,0,0,0
756,python-neutronclient,openstack/python-neutronclient,3204093,382,0,0,0
757,openstack-nose,openstack/openstack-nose,3127142,6,0,0,0
758,python-keystoneclient,openstack/python-keystoneclient,3030986,321,0,0,0
759,devstack,openstack/devstack,2790220,316,0,0,0
760,python-novaclient,openstack/python-novaclient,2789370,324,0,0,0
761,horizon,openstack/horizon,2665166,3109,0,0,0
762,neutron,openstack/neutron,2400289,3058,0,0,0
763,openstack-manuals,openstack/openstack-manuals,2395672,592,0,0,0
764,tempest,openstack/tempest,2356406,1471,0,0,0
765,glance,openstack/glance,2155157,827,0,0,0
766,nova,openstack/nova,790031,4386,0,0,0
767,swift,openstack/swift,790019,897,0,0,0
